ID,Descripción,Fecha de verificación,Próxima Verificación,Calendario de Verificacion,Estado,Método de verificación,Error-,Error+,Resolución+,Resolución-,Patrón,ID patrón,Usuario,Linea del cliente,Formato,Status,,Fuera de Calibración,,Periodo
DUM-523,6652 Cont No Ok,24/04/2021,24/10/2021,14/10/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,VAL-6652-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-594,6652 Chip,27/04/2021,27/10/2021,17/10/2021,Activo,INTERNO,NA,NA,NA,NA,Rotary,NA,Moldeo,VAL-6652-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-589,6652 Capacitor fisurado,27/04/2021,27/10/2021,17/10/2021,Activo,INTERNO,NA,NA,NA,NA,Rotary,NA,Moldeo,VAL-6652-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-591,6652 Capacitor fisurado,27/04/2021,27/10/2021,17/10/2021,Activo,INTERNO,NA,NA,NA,NA,Rotary,NA,Moldeo,VAL-6652-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-592,6652 Capacitor fisurado,27/04/2021,27/10/2021,17/10/2021,Activo,INTERNO,NA,NA,NA,NA,Rotary,NA,Moldeo,VAL-6652-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-089,5061 TERM ABIERTA,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT154,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-087,5061 SIN CONTAC BLADE,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT154,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-088,5061 SIN CENTER RING,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT154,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-085,5061 s/spring,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT154,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-244,5061 S/CENTER RING (Foco),15/01/2021,17/07/2021,07/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Equipo de Prueba,NA,Ensamble,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-243,5061 S/CENTER RING,15/01/2021,17/07/2021,07/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Equipo de Prueba,NA,Ensamble,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-249,5061 PZA OK COMP,15/01/2021,17/07/2021,07/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-217,5061 PZA OK C/CIRCUITO,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-218,5061 PZA NO OK S/CIRCUITO,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-086,5061 Hypot s/spring,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT154,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-317,5061 Falla continuidad,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT238,Linea-VAL-5061-000,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-318,5061 Falla continuidad,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT238,Linea-VAL-5061-000,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-319,5061 Falla continuidad,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT238,Linea-VAL-5061-000,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-320,5061 Falla continuidad,28/01/2021,27/07/2021,17/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT238,Linea-VAL-5061-000,VAL-5061-000,NA,Baja,FLOME,,,180.00
DUM-321,5061 Falla continuidad,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT238,Linea-VAL-5061-000,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-001,5061 CORTO ,27/05/2021,26/11/2021,16/11/2021,Baja,INTERNO,NO GO,NA,NA,NA,Hypot,HIPOT VALEO,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-002,5061 CORTO ,27/05/2021,26/11/2021,16/11/2021,Baja,INTERNO,NO GO,NA,NA,NA,Hypot,HIPOT VALEO,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-003,5061 CORTO ,27/05/2021,26/11/2021,16/11/2021,Baja,INTERNO,NO GO,NA,NA,NA,Hypot,HIPOT VALEO,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-004,5061 CORTO ,27/05/2021,26/11/2021,16/11/2021,Baja,INTERNO,NO GO,NA,NA,NA,Hypot,HIPOT VALEO,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-005,5061 CORTO ,27/05/2021,26/11/2021,16/11/2021,Baja,INTERNO,NO GO,NA,NA,NA,Hypot,HIPOT VALEO,Moldeo,VAL-5061-000,NA,Baja,FLOME,,,183.00
DUM-091,5060 Sin Triming,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NA,NA,NA,Visual,NA,Moldeo,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-109,5060 SIN TRIMING,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-090,5060 SIN CONT BLADE,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT155,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-092,5060 SIN CONT BLADE,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT155,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-093,5060 SIN CONT BLADE,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT155,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-094,5060 SIN CONT BLADE,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT155,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-160,5060 S/Planchar ,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,GO,NA,NA,NA,Visual,NA,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-161,5060 S/Planchar ,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,GO,NA,NA,NA,Visual,NA,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-113,5060 S/COMP DER,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-156,5060 S/CB SUPERIOR,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,NA,NO GO,NA,NA,Visual,NA,Moldeo,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-157,5060 S/CB IZQUIERDO,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,NA,NO GO,NA,NA,Visual,NA,Moldeo,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-159,5060 S/CB INFERIOR,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,NA,NO GO,NA,NA,Visual,NA,Moldeo,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-158,5060 S/CB DERECHO,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,NA,NO GO,NA,NA,Visual,NA,Moldeo,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-112,5060 S/ COMP IZQ,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-110,5060 S/ COMP ARRIBA,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-111,5060 S/ COMP ABAJO,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-155,5060 PZA OK C/4 CB,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,NA,NO GO,NA,NA,Visual,NA,Moldeo,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-130,5060 PZA OK ,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-131,5060 PZA OK ,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-132,5060 PZA OK ,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-133,5060 PZA OK ,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-120,5060 Pza OK,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-216,5060 PZA NO OK S/CIRCUITO,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,GO ,NO GO,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-215,5060 OK C/Circuito,24/04/2021,24/10/2021,14/10/2021,Baja,INTERNO,NA,NA,GO ,NO GO,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-114,5060 Corto,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-115,5060 Corto,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-116,5060 Corto,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-117,5060 Corto,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-118,5060 Corto,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-119,5060 Corto,05/03/2021,04/09/2021,25/08/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-245,5060 CB Doblado IZQ,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,N/A,NO GO,NA,NA,Hypot,INT155,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-246,5060 CB Doblado DER,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT155,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-247,5060 CB Doblado ARR,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT155,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-248,5060 CB Doblado ABA,28/01/2021,30/07/2021,20/07/2021,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT155,Linea-VAL-5060-000,VAL-5060-000,NA,Baja,FLOME,,,183.00
DUM-323,.,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Calibración Aceptada,,,,183.00
DUM-322, 5060 Corto Hypot,04/02/2021,06/08/2021,27/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-324, 5060 Corto Hypot,04/02/2021,06/08/2021,27/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-325, 5060 Corto Hypot,04/02/2021,06/08/2021,27/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-326, 5060 Corto Hypot,04/02/2021,06/08/2021,27/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-327, 5060 Corto Hypot,04/02/2021,06/08/2021,27/07/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT155,Moldeo,VAL-5060-000,NA,Baja,,,,183.00
DUM-153,5875 PZA OK,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-148,5875 CORTO T9-10,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-147,5875 CORTO T8-9,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-146,5875 CORTO T7-8,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-145,5875 CORTO T6-7,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-144,5875 CORTO T5-6,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-143,5875 CORTO T4-5,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-142,5875 CORTO T3-4,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-141,5875 CORTO T2-3,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-140,5875 CORTO T1-2,14/04/2021,14/10/2021,04/10/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT176,Moldeo,TRW-5875-000,NA,Calibración Aceptada,,,,183.00
DUM-967,5874 Rebaba entre terminales Izq. ,24/04/2021,24/10/2021,14/10/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,,,183.00
DUM-988,5874 Rebaba entre terminales Der.,24/04/2021,24/10/2021,14/10/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,,,183.00
DUM-165,5874 PZA OK ,15/06/2021,15/12/2021,05/12/2021,Activo,INTERNO,GO,NO GO ,NA,NA,Hypot,INT154,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,,,183.00
DUM-1070,5874 Pin 8 Corto(Altura),29/12/2020,30/06/2021,15/06/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Baja,,,,183.00
DUM-1069,5874 Pin 7 Corto(Altura),29/12/2020,30/06/2021,15/06/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Baja,,,,183.00
DUM-1068,5874 Pin 6 Corto(Altura),29/12/2020,30/06/2021,15/06/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Baja,,,,183.00
DUM-1067,5874 Pin 5 Corto(Altura),29/12/2020,01/07/2021,16/06/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Baja,,,,184.00
DUM-1066,5874 Pin 4 Corto(Altura),29/12/2020,01/07/2021,16/06/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Baja,,,,184.00
DUM-1065,5874 Pin 3 Corto(Altura),29/12/2020,30/06/2021,15/06/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Baja,,,,183.00
DUM-1064,5874 Pin 2 Corto(Altura),29/12/2020,30/06/2021,15/06/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Baja,,,,183.00
DUM-1063,5874 Pin 1 Corto(Altura),29/12/2020,30/06/2021,15/06/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5874-000,NA,Baja,,,,183.00
DUM-257,5874 P7-8,15/06/2021,15/12/2021,05/12/2021,Activo,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,,,183.00
DUM-256,5874 P6-7,15/06/2021,15/12/2021,05/12/2021,Activo,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,0,1,183.00
DUM-255,5874 P5-6,15/06/2021,15/12/2021,05/12/2021,Activo,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,0,1,183.00
DUM-152,5874 corto p4-p5,15/06/2021,15/12/2021,05/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT154,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,0,1,183.00
DUM-151,5874 corto p3-p4,15/06/2021,15/12/2021,05/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT154,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,,1,183.00
DUM-150,5874 corto p2-p3,15/06/2021,15/12/2021,05/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT154,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,,1,183.00
DUM-149,5874 corto p1-p2,15/06/2021,15/12/2021,05/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT154,Moldeo,TRW-5874-000,NA,Calibración Aceptada,,,1,183.00
DUM-166,5873 PZA OK ,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,GO,NO GO ,NA,NA,Hypot,INT107,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-228,5873 Corto T9-10,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-227,5873 Corto T8-9,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-226,5873 Corto T7-8,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-225,5873 Corto T6-7,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-224,5873 Corto T5-6,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-223,5873 Corto T4-5,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-222,5873 Corto T3-4,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-221,5873 Corto T2-3,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-139,5873 Corto T17-18,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-138,5873 Corto T16-17,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-137,5873 Corto T16-15,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-242,5873 Corto T14-15,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT111,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-241,5873 Corto T13-14,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT111,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-240,5873 Corto T12-13,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Hypot,INT111,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-220,5873 Corto T1-2,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,N/A,N/A,GO ,NO GO,Hypot,INT238,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-239,5873 Corto T11-12,19/06/2021,19/12/2021,09/12/2021,Activo,INTERNO,GO,NO GO,N/A,N/A,Hypot,INT111,Moldeo,TRW-5873-000,NA,Calibración Aceptada,,,,183.00
DUM-648,8251 TP Pin32,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-649,8251 TP Pin26,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-646,8251 TP Pin13,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-647,8251 TP Pin 7,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-619,8251 Pieza Ok,05/03/2021,04/09/2021,25/08/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-620,8251 Distancia 12.34 No Ok,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-621,8251 Distancia 12.34 No Ok,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-622,8251 Distancia 12.34 No Ok,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-623,8251 Distancia 12.34 No Ok,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-624,8251 Corto1-2,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-645,8251 Corto 8-16,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-630,8251 Corto 7-8,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-644,8251 Corto 7-15,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-629,8251 Corto 6-7,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-643,8251 Corto 6-14,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-628,8251 Corto 5-6,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-642,8251 Corto 5-13,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-627,8251 Corto- 4-5,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-641,8251 Corto 4-12,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,FLOME,,,183.00
DUM-626,8251 Corto 3-4,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
DUM-640,8251 Corto 3-11,04/02/2021,06/08/2021,27/07/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,TRW 8251-000,NA,Calibración Aceptada,,,,183.00
